,year,price,mileage,engine_size,Automatic,Manual,Other_Transmission,Semi-Auto,Diesel,Hybrid,Other_Fuel,Petrol
1959,2019.0,19749,14536.0,1.5,0,0,0,1,0,0,0,1
1960,2019.0,26249,3696.0,2.0,0,0,0,1,0,0,0,1
1961,2019.0,29199,11242.0,2.0,0,0,0,1,1,0,0,0
1962,2019.0,35199,2086.0,1.5,0,0,0,1,0,0,0,1
1963,2019.0,27699,1714.0,1.5,0,0,0,1,0,0,0,1
1964,2019.0,32549,1000.0,2.0,1,0,0,0,1,0,0,0
1965,2019.0,33199,3268.0,2.0,1,0,0,0,0,0,0,1
1966,2019.0,26799,4793.0,1.6,0,0,0,1,1,0,0,0
1967,2019.0,25199,4292.0,1.5,0,0,0,1,0,0,0,1
1968,2019.0,25199,5910.0,1.6,0,0,0,1,0,0,0,1
1969,2019.0,27699,5307.0,1.6,1,0,0,0,1,0,0,0
1970,2019.0,30999,5831.0,2.0,0,0,0,1,0,0,0,1
1971,2019.0,25699,7521.0,1.5,0,0,0,1,0,0,0,1
1972,2019.0,25389,1839.0,1.5,0,0,0,1,0,0,0,1
1973,2019.0,29299,2758.0,2.0,0,0,0,1,0,0,0,1
1974,2019.0,40649,11300.0,3.0,0,0,0,1,0,0,0,1
1975,2015.0,16199,21539.0,2.1,0,0,0,1,1,0,0,0
1976,2019.0,40749,7749.0,3.0,0,0,0,1,0,0,0,1
1977,2019.0,29399,283.0,1.6,0,0,0,1,0,0,0,1
1978,2017.0,42299,18804.0,4.0,0,0,0,1,0,0,0,1
1979,2019.0,38699,3668.0,3.0,0,0,0,1,0,0,0,1
1980,2019.0,33599,1000.0,2.0,0,0,0,1,0,0,0,1
1981,2019.0,24299,5098.0,1.5,1,0,0,0,0,0,0,1
1982,2019.0,27299,2584.0,1.6,1,0,0,0,1,0,0,0
1983,2019.0,31199,4842.0,1.5,1,0,0,0,0,0,0,1
1984,2019.0,34039,1000.0,1.5,0,0,0,1,0,0,0,1
1985,2019.0,32399,5415.0,2.0,1,0,0,0,0,0,0,1
1986,2019.0,38289,1000.0,2.0,0,0,0,1,1,0,0,0
1987,2019.0,33719,1000.0,2.0,1,0,0,0,1,0,0,0
1988,2019.0,32069,1000.0,2.0,1,0,0,0,1,0,0,0
1989,2019.0,30759,1000.0,2.0,1,0,0,0,1,0,0,0
1990,2019.0,31899,4388.0,1.5,0,0,0,1,0,0,0,1
1991,2019.0,31499,3624.0,2.0,0,0,0,1,1,0,0,0
1992,2018.0,23249,8724.0,1.5,1,0,0,0,0,0,0,1
1993,2018.0,22899,11124.0,1.5,1,0,0,0,0,0,0,1
1994,2016.0,18699,38265.0,2.1,0,0,0,1,1,0,0,0
1995,2019.0,30499,1488.0,2.0,0,0,0,1,1,0,0,0
1996,2019.0,28589,7621.0,2.0,1,0,0,0,1,0,0,0
1997,2019.0,31499,6618.0,2.0,0,0,0,1,1,0,0,0
1998,2019.0,29799,6012.0,1.5,1,0,0,0,0,0,0,1
1999,2019.0,29399,8545.0,2.0,0,0,0,1,1,0,0,0
2000,2019.0,26249,10785.0,2.0,0,0,0,1,1,0,0,0
2001,2019.0,19799,14272.0,1.5,0,0,0,1,0,0,0,1
2002,2019.0,30049,2011.0,2.0,0,0,0,1,0,0,0,1
2003,2019.0,23849,15499.0,1.5,0,0,0,1,0,0,0,1
2004,2019.0,20549,13243.0,2.0,0,0,0,1,1,0,0,0
2005,2016.0,18349,33456.0,2.1,0,0,0,1,1,0,0,0
2006,2019.0,34499,2838.0,2.0,0,0,0,1,0,0,0,1
2007,2019.0,27699,5012.0,1.6,0,0,0,1,1,0,0,0
2008,2019.0,23799,14507.0,1.5,0,0,0,1,0,0,0,1
2009,2018.0,22949,10577.0,1.5,1,0,0,0,0,0,0,1
2010,2018.0,27449,7322.0,2.0,1,0,0,0,1,0,0,0
2011,2019.0,25899,11151.0,1.5,0,0,0,1,0,0,0,1
2012,2019.0,20999,13070.0,2.0,0,0,0,1,1,0,0,0
2013,2019.0,26999,8714.0,2.0,0,0,0,1,1,0,0,0
2014,2019.0,29799,11576.0,2.0,0,0,0,1,1,0,0,0
2015,2019.0,25349,9172.0,1.5,0,0,0,1,0,0,0,1
2016,2019.0,20699,14593.0,2.0,0,0,0,1,1,0,0,0
2017,2016.0,16499,35459.0,2.1,0,0,0,1,1,0,0,0
2018,2020.0,48879,1000.0,3.0,0,0,0,1,0,0,0,1
2019,2019.0,36199,9800.0,3.0,0,0,0,1,0,0,0,1
2020,2019.0,29849,2303.0,2.0,0,0,0,1,0,0,0,1
2021,2019.0,24999,11842.0,1.5,0,0,0,1,0,0,0,1
2022,2019.0,25649,8108.0,1.5,0,0,0,1,0,0,0,1
2023,2019.0,25149,15184.0,1.5,0,0,0,1,0,0,0,1
2024,2019.0,26049,9785.0,1.5,0,0,0,1,0,0,0,1
2025,2019.0,29249,12972.0,2.0,0,0,0,1,1,0,0,0
2026,2019.0,30499,9426.0,2.0,0,0,0,1,1,0,0,0
2027,2019.0,31699,3723.0,2.0,0,0,0,1,1,0,0,0
2028,2019.0,25549,14874.0,2.0,0,0,0,1,1,0,0,0
2029,2019.0,24799,19484.0,2.0,0,0,0,1,1,0,0,0
2030,2019.0,31779,1000.0,1.6,0,0,0,1,1,0,0,0
2031,2019.0,35499,1023.0,1.5,0,0,0,1,0,0,0,1
2032,2019.0,31899,1733.0,2.0,0,0,0,1,1,0,0,0
2033,2019.0,29099,7027.0,2.0,0,0,0,1,0,0,0,1
2034,2019.0,25199,5856.0,2.0,0,0,0,1,1,0,0,0
2035,2019.0,35299,100.0,2.0,0,0,0,1,1,0,0,0
2036,2019.0,32399,2008.0,1.5,0,0,0,1,0,0,0,1
2037,2019.0,29699,1906.0,1.5,0,0,0,1,0,0,0,1
2038,2019.0,66699,630.0,4.0,0,0,0,1,0,0,0,1
2039,2019.0,36599,124.0,2.0,0,0,0,1,0,0,0,1
2040,2019.0,33699,2200.0,2.0,0,0,0,1,1,0,0,0
2041,2019.0,49499,358.0,3.0,0,0,0,1,0,0,0,1
2042,2020.0,33469,1000.0,1.6,0,0,0,1,1,0,0,0
2043,2013.0,12999,23790.0,2.1,1,0,0,0,1,0,0,0
2044,2016.0,19999,17807.0,2.0,0,0,0,1,0,0,0,1
2045,2019.0,25399,13636.0,1.5,0,0,0,1,0,0,0,1
2046,2019.0,26249,8588.0,1.5,0,0,0,1,0,0,0,1
2047,2019.0,20249,10918.0,1.5,0,0,0,1,0,0,0,1
2048,2019.0,19849,14085.0,1.5,0,0,0,1,0,0,0,1
2049,2019.0,25599,12187.0,1.5,0,0,0,1,0,0,0,1
2050,2019.0,24799,13012.0,1.5,0,0,0,1,0,0,0,1
2051,2019.0,24799,12999.0,1.5,0,0,0,1,0,0,0,1
2052,2017.0,37199,5376.0,3.0,0,0,0,1,0,0,0,1
2053,2016.0,18349,22000.0,2.1,0,0,0,1,1,0,0,0
2054,2019.0,27199,5926.0,2.0,0,0,0,1,1,0,0,0
2055,2019.0,29249,1768.0,2.0,0,0,0,1,1,0,0,0
2056,2018.0,17999,15998.0,2.1,0,0,0,1,1,0,0,0
2057,2019.0,25199,15238.0,2.0,0,0,0,1,1,0,0,0
2058,2019.0,29749,10.0,2.0,0,0,0,1,1,0,0,0
2059,2019.0,43049,7351.0,3.0,0,0,0,1,0,0,0,1
2060,2019.0,41949,8315.0,3.0,0,0,0,1,0,0,0,1
2061,2019.0,40649,11130.0,3.0,0,0,0,1,0,0,0,1
2062,2016.0,21999,20801.0,2.1,0,0,0,1,1,0,0,0
2063,2017.0,17890,26514.0,2.1,0,0,0,1,1,0,0,0
2064,2019.0,29427,3085.0,2.0,0,0,0,1,0,0,0,1
2065,2019.0,27690,8070.0,2.0,0,0,0,1,0,0,0,1
2066,2020.0,33800,2406.0,1.5,0,0,0,1,0,0,0,1
2067,2020.0,29990,99.0,2.0,0,0,0,1,1,0,0,0
2068,2020.0,33990,99.0,2.0,0,0,0,1,1,0,0,0
2069,2019.0,29000,9809.0,2.0,0,0,0,1,1,0,0,0
2070,2019.0,30200,4589.0,2.0,0,0,0,1,1,0,0,0
2071,2019.0,30132,7165.0,2.0,0,0,0,1,1,0,0,0
2072,2019.0,30000,8750.0,2.0,0,0,0,1,1,0,0,0
2073,2019.0,33599,1000.0,2.0,0,0,0,1,0,0,0,1
2074,2019.0,31999,1000.0,2.0,0,0,0,1,1,0,0,0
2075,2019.0,33799,2014.0,2.0,0,0,0,1,1,0,0,0
2076,2015.0,15991,35000.0,2.1,0,0,0,1,1,0,0,0
2077,2017.0,14990,76982.0,2.0,0,0,0,1,0,1,0,0
2078,2019.0,25900,9625.0,1.5,0,0,0,1,0,0,0,1
2079,2016.0,20890,25726.0,2.1,0,0,0,1,1,0,0,0
2080,2018.0,26000,19800.0,2.0,0,0,0,1,0,0,0,1
2081,2017.0,25490,9714.0,2.1,0,0,0,1,1,0,0,0
2082,2019.0,23000,14627.0,1.5,0,0,0,1,0,0,0,1
2083,2019.0,26299,9163.0,1.5,0,0,0,1,0,0,0,1
2084,2019.0,19999,13591.0,1.5,0,0,0,1,0,0,0,1
2085,2019.0,29399,4208.0,2.0,0,0,0,1,1,0,0,0
2086,2014.0,14999,39501.0,2.1,0,0,0,1,1,0,0,0
2087,2014.0,11999,28000.0,1.6,0,0,0,1,0,0,0,1
2088,2019.0,25399,3585.0,1.5,0,0,0,1,0,0,0,1
2089,2019.0,20799,13356.0,2.0,0,0,0,1,1,0,0,0
2090,2019.0,20299,14375.0,2.0,0,0,0,1,1,0,0,0
2091,2019.0,19849,14085.0,1.5,0,0,0,1,0,0,0,1
2092,2019.0,26899,2000.0,1.5,0,0,0,1,0,0,0,1
2093,2019.0,30399,7163.0,2.0,0,0,0,1,1,0,0,0
2094,2019.0,26399,3553.0,2.0,0,0,0,1,0,0,0,1
2095,2019.0,24699,4040.0,1.5,0,0,0,1,0,0,0,1
2096,2019.0,32069,1000.0,2.0,0,0,0,1,1,0,0,0
2097,2019.0,30599,4504.0,2.0,0,0,0,1,0,0,0,1
2098,2019.0,28799,5136.0,1.6,0,0,0,1,1,0,0,0
2099,2019.0,30099,4701.0,1.6,0,0,0,1,1,0,0,0
2100,2019.0,32429,1000.0,2.0,0,0,0,1,1,0,0,0
2101,2019.0,33599,2679.0,2.0,0,0,0,1,1,0,0,0
2102,2018.0,25949,11961.0,2.1,0,0,0,1,1,0,0,0
2103,2019.0,29399,7224.0,2.0,0,0,0,1,1,0,0,0
2104,2019.0,32049,2365.0,2.0,0,0,0,1,1,0,0,0
2105,2018.0,23149,17000.0,2.1,0,0,0,1,1,0,0,0
2106,2019.0,28999,4938.0,2.0,0,0,0,1,1,0,0,0
2107,2014.0,14299,47399.0,2.1,0,0,0,1,1,0,0,0
2108,2019.0,25389,2000.0,1.5,0,0,0,1,0,0,0,1
2109,2019.0,25389,2000.0,1.5,0,0,0,1,0,0,0,1
2110,2019.0,24389,2000.0,1.5,0,0,0,1,0,0,0,1
2111,2019.0,26899,2000.0,1.5,0,0,0,1,0,0,0,1
2112,2019.0,30749,2000.0,2.0,0,0,0,1,0,0,0,1
2113,2019.0,20999,9883.0,2.0,0,0,0,1,1,0,0,0
2114,2018.0,18899,13924.0,1.5,0,0,0,1,0,0,0,1
2115,2019.0,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2116,2015.0,17399,21019.0,2.1,0,0,0,1,1,0,0,0
2117,2017.0,24999,21210.0,2.1,0,0,0,1,1,0,0,0
2118,2019.0,26099,5433.0,1.5,0,0,0,1,0,0,0,1
2119,2017.0,15999,34301.0,2.1,0,0,0,1,1,0,0,0
2120,2019.0,30099,2924.0,2.0,0,0,0,1,1,0,0,0
2121,2019.0,30299,4284.0,2.0,0,0,0,1,1,0,0,0
2122,2019.0,25399,10260.0,1.5,0,0,0,1,0,0,0,1
2123,2019.0,26599,8912.0,2.0,0,0,0,1,1,0,0,0
2124,2019.0,25449,13280.0,1.5,0,0,0,1,0,0,0,1
2125,2019.0,25699,11793.0,1.5,0,0,0,1,0,0,0,1
2126,2019.0,20299,14271.0,1.5,0,0,0,1,0,0,0,1
2127,2019.0,29949,8208.0,2.0,0,0,0,1,1,0,0,0
2128,2019.0,20449,13181.0,1.5,0,0,0,1,0,0,0,1
2129,2019.0,25549,14995.0,2.0,0,0,0,1,1,0,0,0
2130,2019.0,25349,9687.0,1.5,0,0,0,1,0,0,0,1
2131,2019.0,28300,6519.0,2.0,0,0,0,1,0,0,0,1
2132,2019.0,28000,11549.0,2.0,0,0,0,1,0,0,0,1
2133,2019.0,28800,3116.0,2.0,0,0,0,1,0,0,0,1
2134,2019.0,29000,4650.0,2.0,0,0,0,1,0,0,0,1
2135,2019.0,25000,481.0,1.5,0,0,0,1,0,0,0,1
2136,2019.0,29000,2198.0,1.5,0,0,0,1,0,0,0,1
2137,2019.0,41000,5339.0,3.0,0,0,0,1,0,0,0,1
2138,2019.0,31450,5104.0,2.0,0,0,0,1,1,0,0,0
2139,2019.0,31500,7000.0,2.0,0,0,0,1,1,0,0,0
2140,2016.0,13000,53065.0,2.1,1,0,0,0,1,0,0,0
2141,2019.0,25299,4004.0,1.5,0,0,0,1,0,0,0,1
2142,2019.0,25599,2648.0,1.5,0,0,0,1,0,0,0,1
2143,2019.0,26599,12961.0,1.5,0,0,0,1,0,0,0,1
2144,2019.0,28099,20001.0,2.0,0,0,0,1,1,0,0,0
2145,2019.0,24599,9905.0,2.0,0,0,0,1,1,0,0,0
2146,2019.0,27349,5917.0,2.0,0,0,0,1,1,0,0,0
2147,2019.0,29549,5071.0,2.0,0,0,0,1,1,0,0,0
2148,2019.0,29999,7193.0,2.0,0,0,0,1,0,0,0,1
2149,2019.0,29399,8123.0,2.0,0,0,0,1,1,0,0,0
2150,2018.0,25999,7317.0,1.5,1,0,0,0,0,0,0,1
2151,2019.0,41099,8370.0,3.0,0,0,0,1,0,0,0,1
2152,2017.0,24000,17030.0,2.1,1,0,0,0,1,0,0,0
2153,2014.0,16450,27032.0,2.1,0,0,0,1,1,0,0,0
2154,2017.0,19750,27959.0,2.0,0,0,0,1,0,0,0,1
2155,2019.0,52000,5072.0,4.0,1,0,0,0,0,0,0,1
2156,2016.0,20299,6605.0,2.0,0,0,0,1,0,0,0,1
2157,2016.0,21600,33028.0,2.1,0,0,0,1,1,0,0,0
2158,2019.0,27750,2192.0,1.5,0,0,0,1,0,0,0,1
2159,2019.0,24600,9174.0,1.5,0,0,0,1,0,0,0,1
2160,2019.0,24700,12944.0,2.0,0,0,0,1,1,0,0,0
2161,2018.0,22000,11439.0,1.5,0,0,0,1,0,0,0,1
2162,2019.0,24500,2827.0,1.5,0,0,0,1,0,0,0,1
2163,2019.0,30300,4000.0,1.6,0,0,0,1,1,0,0,0
2164,2019.0,25799,10996.0,1.5,0,0,0,1,0,0,0,1
2165,2019.0,28499,15096.0,2.0,0,0,0,1,1,0,0,0
2166,2019.0,29899,8601.0,2.0,0,0,0,1,1,0,0,0
2167,2017.0,20749,19119.0,2.0,0,0,0,1,0,1,0,0
2168,2016.0,29189,20000.0,3.0,0,0,0,1,0,0,0,1
2169,2016.0,18449,23077.0,2.1,0,0,0,1,1,0,0,0
2170,2017.0,20700,18346.0,2.1,0,0,0,1,1,0,0,0
2171,2017.0,19350,35707.0,2.1,0,0,0,1,1,0,0,0
2172,2019.0,28000,15026.0,2.0,0,0,0,1,1,0,0,0
2173,2019.0,62199,95.0,4.0,0,0,0,1,0,0,0,1
2174,2019.0,33699,1604.0,2.0,0,0,0,1,0,0,0,1
2175,2019.0,24699,6783.0,1.5,0,0,0,1,0,0,0,1
2176,2018.0,22549,19656.0,2.0,0,0,0,1,1,0,0,0
2177,2019.0,24299,12321.0,2.0,0,0,0,1,1,0,0,0
2178,2019.0,29699,5230.0,2.0,0,0,0,1,1,0,0,0
2179,2019.0,29899,8447.0,2.0,0,0,0,1,1,0,0,0
2180,2019.0,25699,13044.0,2.0,0,0,0,1,1,0,0,0
2181,2019.0,69399,1615.0,4.0,0,0,0,1,0,0,0,1
2182,2019.0,29199,4456.0,1.5,0,0,0,1,0,0,0,1
2183,2019.0,31899,4300.0,1.5,0,0,0,1,0,0,0,1
2184,2019.0,45199,7635.0,3.0,0,0,0,1,0,0,0,1
2185,2019.0,33599,1000.0,2.0,0,0,0,1,0,0,0,1
2186,2019.0,23879,1000.0,1.6,0,1,0,0,0,0,0,1
2187,2019.0,23879,1000.0,1.6,0,1,0,0,0,0,0,1
2188,2019.0,23499,712.0,1.6,0,1,0,0,0,0,0,1
2189,2019.0,22899,4387.0,1.6,0,1,0,0,0,0,0,1
2190,2019.0,23299,1617.0,1.6,0,1,0,0,0,0,0,1
2191,2019.0,29199,1357.0,1.5,0,0,0,1,0,0,0,1
2192,2019.0,34299,3938.0,2.0,0,0,0,1,1,0,0,0
2193,2016.0,20449,11017.0,2.1,0,0,0,1,1,0,0,0
2194,2017.0,23899,20604.0,2.1,0,0,0,1,1,0,0,0
2195,2019.0,32099,724.0,2.0,0,0,0,1,1,0,0,0
2196,2019.0,34449,4070.0,2.0,0,0,0,1,1,0,0,0
2197,2019.0,20449,13755.0,2.0,0,0,0,1,1,0,0,0
2198,2019.0,20349,13910.0,1.5,0,0,0,1,0,0,0,1
2199,2018.0,28499,7661.0,2.0,0,0,0,1,1,0,0,0
2200,2019.0,22899,14959.0,2.0,0,0,0,1,1,0,0,0
2201,2019.0,29299,5979.0,2.0,0,0,0,1,0,0,0,1
2202,2019.0,30899,7942.0,2.0,0,0,0,1,1,0,0,0
2203,2019.0,25799,1000.0,1.5,0,0,0,1,0,0,0,1
2204,2019.0,23399,3342.0,1.5,0,0,0,1,0,0,0,1
2205,2019.0,32199,2985.0,1.5,0,0,0,1,0,0,0,1
2206,2019.0,30599,4272.0,2.0,0,0,0,1,0,0,0,1
2207,2019.0,25899,6765.0,1.5,0,0,0,1,0,0,0,1
2208,2019.0,28500,5107.0,1.5,0,0,0,1,0,0,0,1
2209,2019.0,25949,12722.0,2.0,0,0,0,1,1,0,0,0
2210,2019.0,25499,15414.0,2.0,0,0,0,1,1,0,0,0
2211,2019.0,33299,2000.0,2.0,0,0,0,1,1,0,0,0
2212,2018.0,27299,3150.0,2.0,0,0,0,1,1,0,0,0
2213,2019.0,31609,1000.0,2.0,0,0,0,1,1,0,0,0
2214,2019.0,28000,9231.0,2.0,0,0,0,1,1,0,0,0
2215,2019.0,24450,15004.0,2.0,0,0,0,1,1,0,0,0
2216,2018.0,25000,11150.0,2.1,0,0,0,1,1,0,0,0
2217,2018.0,25000,11048.0,2.1,1,0,0,0,1,0,0,0
2218,2019.0,44000,8023.0,3.0,0,0,0,1,0,0,0,1
2219,2019.0,25000,10000.0,1.6,0,0,0,1,1,0,0,0
2220,2019.0,24500,9200.0,1.5,0,0,0,1,0,0,0,1
2221,2019.0,26500,3000.0,1.6,0,0,0,1,1,0,0,0
2222,2019.0,31400,100.0,2.0,0,0,0,1,1,0,0,0
2223,2017.0,18510,27573.0,2.1,0,0,0,1,1,0,0,0
2224,2015.0,17999,15566.0,2.0,0,0,0,1,0,0,0,1
2225,2019.0,35499,2616.0,3.0,0,0,0,1,0,0,0,1
2226,2019.0,30199,2456.0,2.0,0,0,0,1,1,0,0,0
2227,2019.0,31609,1000.0,2.0,0,0,0,1,1,0,0,0
2228,2019.0,27499,3325.0,1.6,0,0,0,1,1,0,0,0
2229,2019.0,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2230,2019.0,35539,1000.0,2.0,0,0,0,1,1,0,0,0
2231,2019.0,60859,1000.0,4.0,0,0,0,1,0,0,0,1
2232,2016.0,18624,21603.0,2.0,0,0,0,1,0,0,0,1
2233,2017.0,28624,41045.0,3.0,0,0,0,1,0,0,0,1
2234,2019.0,41949,11470.0,3.0,0,0,0,1,0,0,0,1
2235,2019.0,25449,13193.0,1.5,0,0,0,1,0,0,0,1
2236,2019.0,23949,14658.0,1.5,0,0,0,1,0,0,0,1
2237,2019.0,22699,23185.0,1.5,0,0,0,1,0,0,0,1
2238,2019.0,19849,13977.0,1.5,0,0,0,1,0,0,0,1
2239,2019.0,20149,11784.0,1.5,0,0,0,1,0,0,0,1
2240,2019.0,19899,13347.0,1.5,0,0,0,1,0,0,0,1
2241,2019.0,25949,10201.0,1.5,0,0,0,1,0,0,0,1
2242,2019.0,19899,13359.0,1.5,0,0,0,1,0,0,0,1
2243,2019.0,20149,11761.0,1.5,0,0,0,1,0,0,0,1
2244,2019.0,25799,11056.0,1.5,0,0,0,1,0,0,0,1
2245,2019.0,20449,13865.0,2.0,0,0,0,1,1,0,0,0
2246,2018.0,22549,5437.0,1.5,0,0,0,1,0,0,0,1
2247,2018.0,18799,14731.0,1.5,0,0,0,1,0,0,0,1
2248,2016.0,18449,23077.0,2.1,0,0,0,1,1,0,0,0
2249,2019.0,24999,6330.0,1.5,0,0,0,1,0,0,0,1
2250,2019.0,31199,4979.0,2.0,0,0,0,1,0,0,0,1
2251,2016.0,17999,28984.0,2.1,0,0,0,1,1,0,0,0
2252,2019.0,24549,14642.0,1.5,0,0,0,1,0,0,0,1
2253,2019.0,24399,13469.0,2.0,0,0,0,1,1,0,0,0
2254,2016.0,17491,18500.0,2.1,1,0,0,0,1,0,0,0
2255,2019.0,28995,3000.0,1.5,1,0,0,0,0,0,0,1
2256,2019.0,19749,14730.0,1.5,0,0,0,1,0,0,0,1
2257,2019.0,28400,16884.0,2.0,0,0,0,1,1,0,0,0
2258,2018.0,22000,10998.0,1.5,0,0,0,1,0,0,0,1
2259,2019.0,28359,6040.0,2.0,0,0,0,1,0,0,0,1
2260,2019.0,28000,1999.0,2.0,0,0,0,1,0,0,0,1
2261,2019.0,41400,3615.0,3.0,0,0,0,1,0,0,0,1
2262,2019.0,28700,4000.0,1.5,0,0,0,1,0,0,0,1
2263,2019.0,28000,10648.0,2.0,0,0,0,1,0,0,0,1
2264,2020.0,30500,100.0,2.0,0,0,0,1,1,0,0,0
2265,2019.0,28589,7075.0,2.0,0,0,0,1,1,0,0,0
2266,2019.0,26589,3762.0,1.6,0,0,0,1,1,0,0,0
2267,2019.0,37899,7411.0,3.0,0,0,0,1,0,0,0,1
2268,2019.0,28949,6565.0,2.0,0,0,0,1,1,0,0,0
2269,2018.0,23199,8942.0,1.5,0,0,0,1,0,0,0,1
2270,2019.0,30799,8947.0,2.0,0,0,0,1,1,0,0,0
2271,2019.0,24299,12546.0,2.0,0,0,0,1,1,0,0,0
2272,2019.0,30699,9914.0,2.0,0,0,0,1,1,0,0,0
2273,2018.0,28749,6449.0,2.0,0,0,0,1,1,0,0,0
2274,2019.0,30995,14.0,2.0,0,0,0,1,0,0,0,1
2275,2019.0,29995,21.0,2.0,0,0,0,1,1,0,0,0
2276,2019.0,29995,22.0,2.0,0,0,0,1,1,0,0,0
2277,2019.0,29995,13.0,2.0,0,0,0,1,1,0,0,0
2278,2019.0,29995,14.0,2.0,1,0,0,0,0,0,0,1
2279,2018.0,28374,8962.0,2.0,1,0,0,0,1,0,0,0
2280,2016.0,31995,11891.0,3.0,1,0,0,0,0,0,0,1
2281,2016.0,22624,10271.0,2.0,0,0,0,1,0,0,0,1
2282,2020.0,39995,328.0,1.5,0,0,0,1,0,0,0,1
2283,2019.0,30995,6959.0,2.0,1,0,0,0,1,0,0,0
2284,2020.0,39309,1000.0,2.0,0,0,0,1,1,0,0,0
2285,2016.0,36399,27416.0,4.0,0,0,0,1,0,0,0,1
2286,2019.0,32899,4378.0,2.0,0,0,0,1,1,0,0,0
2287,2019.0,33299,2838.0,2.0,0,0,0,1,0,0,0,1
2288,2019.0,34099,6033.0,2.0,0,0,0,1,0,0,0,1
2289,2019.0,30499,1126.0,2.0,0,0,0,1,1,0,0,0
2290,2019.0,26599,4000.0,1.5,0,0,0,1,0,0,0,1
2291,2019.0,28491,3000.0,1.5,1,0,0,0,0,0,0,1
2292,2014.0,14491,23000.0,2.0,0,1,0,0,0,0,0,1
2293,2017.0,42991,7100.0,4.0,1,0,0,0,0,0,0,1
2294,2016.0,35991,18900.0,4.0,1,0,0,0,0,0,0,1
2295,2016.0,16695,41000.0,2.1,0,0,0,1,1,0,0,0
2296,2015.0,14490,41590.0,2.0,0,0,0,1,0,0,0,1
2297,2019.0,24724,10545.0,1.5,0,0,0,1,0,0,0,1
2298,2019.0,31995,37.0,2.0,0,0,0,1,0,0,0,1
2299,2020.0,30500,999.0,2.0,0,0,0,1,1,0,0,0
2300,2018.0,39000,7011.0,3.0,0,0,0,1,0,0,0,1
2301,2016.0,17500,41758.0,2.0,0,0,0,1,0,1,0,0
2302,2018.0,15999,41650.0,2.1,0,0,0,1,1,0,0,0
2303,2019.0,25599,13624.0,1.5,0,0,0,1,0,0,0,1
2304,2019.0,29999,13109.0,2.0,0,0,0,1,1,0,0,0
2305,2019.0,30299,2230.0,2.0,0,0,0,1,1,0,0,0
2306,2018.0,25299,13440.0,2.0,0,0,0,1,1,0,0,0
2307,2019.0,19899,13633.0,1.5,0,0,0,1,0,0,0,1
2308,2019.0,19849,14017.0,1.5,0,0,0,1,0,0,0,1
2309,2019.0,21099,4535.0,1.5,0,0,0,1,0,0,0,1
2310,2020.0,30500,199.0,2.0,0,0,0,1,1,0,0,0
2311,2019.0,29950,6605.0,2.0,0,0,0,1,1,0,0,0
2312,2019.0,29500,7610.0,2.0,0,0,0,1,1,0,0,0
2313,2019.0,30500,7098.0,2.0,0,0,0,1,1,0,0,0
2314,2019.0,30500,3180.0,2.0,0,0,0,1,1,0,0,0
2315,2015.0,15250,43348.0,2.1,0,0,0,1,1,0,0,0
2316,2014.0,10995,39802.0,2.1,0,0,0,1,1,0,0,0
2317,2016.0,23991,27500.0,2.0,1,0,0,0,0,0,0,1
2318,2018.0,39991,9000.0,3.0,1,0,0,0,0,0,0,1
2319,2019.0,30799,7264.0,2.0,1,0,0,0,1,0,0,0
2320,2019.0,29699,4542.0,2.0,1,0,0,0,1,0,0,0
2321,2019.0,28499,1864.0,1.5,1,0,0,0,0,0,0,1
2322,2019.0,26299,13237.0,1.5,0,0,0,1,0,0,0,1
2323,2018.0,24199,6812.0,2.0,0,0,0,1,1,0,0,0
2324,2019.0,25449,13197.0,1.5,0,0,0,1,0,0,0,1
2325,2019.0,19849,14074.0,1.5,0,0,0,1,0,0,0,1
2326,2019.0,19799,14401.0,1.5,0,0,0,1,0,0,0,1
2327,2019.0,25349,10544.0,1.5,0,0,0,1,0,0,0,1
2328,2019.0,24849,5000.0,1.5,0,0,0,1,0,0,0,1
2329,2017.0,25999,6600.0,2.0,0,0,0,1,0,0,0,1
2330,2018.0,22991,12000.0,1.5,1,0,0,0,0,0,0,1
2331,2016.0,19999,24137.0,2.0,0,0,0,1,0,0,0,1
2332,2019.0,20299,14184.0,1.5,0,0,0,1,0,0,0,1
2333,2019.0,20349,14012.0,1.5,0,0,0,1,0,0,0,1
2334,2019.0,29349,11561.0,2.0,0,0,0,1,1,0,0,0
2335,2019.0,26349,10299.0,2.0,0,0,0,1,1,0,0,0
2336,2019.0,42099,3076.0,3.0,0,0,0,1,0,0,0,1
2337,2019.0,25849,10977.0,1.5,0,0,0,1,0,0,0,1
2338,2019.0,25349,9728.0,1.5,0,0,0,1,0,0,0,1
2339,2019.0,19799,14422.0,1.5,0,0,0,1,0,0,0,1
2340,2019.0,25499,15175.0,2.0,0,0,0,1,1,0,0,0
2341,2018.0,28199,9252.0,2.0,0,0,0,1,1,0,0,0
2342,2019.0,23879,551.0,1.6,0,1,0,0,0,0,0,1
2343,2019.0,29099,5088.0,1.5,0,0,0,1,0,0,0,1
2344,2019.0,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2345,2019.0,36999,1000.0,2.0,0,0,0,1,1,0,0,0
